Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
ghyll	123412	0	0	FALSE
giant	17098874	0.58	0	TRUE
gibed	0	0.00187746	0	TRUE
giddy	483433	0.58	0	TRUE
roofs	1553687	0	1	TRUE
gigas	90433	0	0	FALSE
gigot	39052	0	0	FALSE
gigue	39029	0	0	FALSE
gilds	15396	0	0	FALSE
gilet	84043	0	0	FALSE
gills	400858	0	0	FALSE
gilly	171141	0	0	FALSE
gilts	146810	0	0	FALSE
gimel	16276	0	0	FALSE
gimme	1471759	0.566861	0	TRUE
gimps	52802	0	0	FALSE
gimpy	46387	0	0	FALSE
ginch	33850	0	0	FALSE
ginge	15812	0	0	FALSE
gings	29873	0	0	FALSE
ginny	995339	0	0	FALSE
girds	16916	0	0	FALSE
grids	1562935	0	1	TRUE
girly	778626	0.575508	0	TRUE
giron	53771	0	0	FALSE
giros	21152	0	0	FALSE
girth	492919	0.57987	0	TRUE
gists	46570	0	0	FALSE
gites	289297	0	0	FALSE
given	125542966	0.58	0	TRUE
giver	698546	0.578335	0	TRUE
clans	1570521	0	1	TRUE
gizmo	811158	0.575206	0	TRUE
glace	348348	0.535995	0	TRUE
glade	1168016	0.560783	0	TRUE
glads	22012	0	0	FALSE
glady	47349	0	0	FALSE
glamp	0	0.0262821	0	TRUE
gland	2561362	0.58	0	TRUE
glans	127535	0	0	FALSE
glare	1567097	0.58	0	TRUE
glass	63559754	0.58	0	TRUE
glaze	1431525	0.58	0	TRUE
gleam	356949	0.58	0	TRUE
glean	232952	0.58	0	TRUE
glebe	371095	0	0	FALSE
gleed	19458	0	0	FALSE
glens	489161	0	0	FALSE
glial	308665	0	0	FALSE
glide	1731344	0.58	0	TRUE
glint	272373	0.58	0	TRUE
glitz	363646	0.58	0	TRUE
gloam	0	0.0202959	0	TRUE
gloat	113594	0.58	0	TRUE
globe	14554904	0.58	0	TRUE
globs	76001	0	0	FALSE
glogg	52283	0	0	FALSE
gloom	878018	0.58	0	TRUE
gloop	25416	0.440817	0	TRUE
glory	13158826	0.58	0	TRUE
gloss	3426618	0.58	0	TRUE
glove	4714578	0.58	0	TRUE
glows	372911	0	0	FALSE
glowy	15793	0.524852	0	TRUE
glued	975384	0.00187746	0	TRUE
glues	428787	0	0	FALSE
gluey	13442	0.560099	0	TRUE
glume	57779	0	0	FALSE
gluon	389852	0	0	FALSE
glute	20171	0.45392	0	TRUE
glyph	632257	0.50878	0	TRUE
gnarl	0	0.42459	0	TRUE
gnash	60339	0.53403	0	TRUE
gnats	527105	0	0	FALSE
gnaws	27374	0	0	FALSE
gnome	12609820	0.58	0	TRUE
goads	49971	0	0	FALSE
robes	1600721	0	1	TRUE
sails	1601569	0	1	TRUE
gobbi	50563	0	0	FALSE
gobbo	26246	0	0	FALSE
gobby	38152	0	0	FALSE
gobos	47193	0	0	FALSE
godet	20707	0	0	FALSE
godly	725475	0.570734	0	TRUE
goers	452132	0	0	FALSE
goest	54161	0	0	FALSE
goeth	149310	0	0	FALSE
gofer	30932	0.559981	0	TRUE
goffs	22441	0	0	FALSE
gogos	32011	0	0	FALSE
going	155284081	0.58	0	TRUE
golds	333197	0	0	FALSE
goldy	101899	0	0	FALSE
golem	444797	0.540267	0	TRUE
golfs	37851	0	0	FALSE
golly	329846	0.566262	0	TRUE
golpe	47267	0	0	FALSE
gomer	150383	0	0	FALSE
gompa	39410	0	0	FALSE
gonad	95676	0.365904	0	TRUE
gonch	33946	0	0	FALSE
goner	80810	0.562244	0	TRUE
gongs	121530	0	0	FALSE
gonna	13542156	0.58	0	TRUE
gonzo	1046835	0.576241	0	TRUE
gooby	16325	0	0	FALSE
sexes	1608110	0	1	TRUE
goody	733518	0.574016	0	TRUE
gooey	335656	0.58	0	TRUE
goofs	594965	0	0	FALSE
goofy	1187234	0.58	0	TRUE
googs	13989	0	0	FALSE
gooks	42729	0	0	FALSE
goold	70648	0	0	FALSE
gools	41866	0	0	FALSE
gooly	13620	0	0	FALSE
goons	258119	0	0	FALSE
goony	20285	0	0	FALSE
goops	22403	0	0	FALSE
goopy	18459	0.554174	0	TRUE
goose	3739382	0.58	0	TRUE
goral	22229	0	0	FALSE
gored	73382	0.00187746	0	TRUE
gores	83507	0	0	FALSE
gorge	1950264	0.58	0	TRUE
goris	25809	0	0	FALSE
gorse	178549	0.531322	0	TRUE
gosse	97083	0	0	FALSE
gotch	52814	0	0	FALSE
goths	289217	0	0	FALSE
gotta	6870320	0.58	0	TRUE
gouge	240551	0.572319	0	TRUE
gourd	502106	0.571736	0	TRUE
gouty	59461	0	0	FALSE
gowan	112945	0	0	FALSE
aides	1614522	0	1	TRUE
goyim	39630	0	0	FALSE
goyle	38131	0	0	FALSE
graal	135956	0	0	FALSE
chars	1627316	0	1	TRUE
grace	17642126	0.58	0	TRUE
grade	54275130	0.58	0	TRUE
casts	1645690	0	1	TRUE
graff	466226	0	0	FALSE
graft	1576259	0.58	0	TRUE
grail	1122474	0.58	0	TRUE
grain	10244623	0.58	0	TRUE
grama	100793	0	0	FALSE
gramp	27822	0	0	FALSE
ramps	1651245	0	1	TRUE
grana	68072	0	0	FALSE
grand	56599468	0.58	0	TRUE
grans	44562	0	0	FALSE
grant	47609624	0.58	0	TRUE
grape	3638159	0.58	0	TRUE
graph	15526746	0.58	0	TRUE
grasp	3270025	0.58	0	TRUE
grass	12868953	0.58	0	TRUE
grate	672155	0.58	0	TRUE
grave	6929008	0.58	0	TRUE
gravy	1441099	0.58	0	TRUE
vases	1657182	0	1	TRUE
graze	364990	0.58	0	TRUE
great	301487430	0.58	0	TRUE
grebe	332810	0	0	FALSE
grece	47284	0	0	FALSE
greed	1997460	0.58	0	TRUE
greek	25059132	0	0	TRUE
green	108287905	0.58	0	TRUE
grees	31089	0	0	FALSE
greet	1784219	0.58	0	TRUE
grego	41299	0	0	FALSE
grein	22178	0	0	FALSE
grens	17393	0	0	FALSE
greve	203902	0	0	FALSE
greys	310921	0	0	FALSE
grice	225915	0	0	FALSE
earns	1661937	0	1	TRUE
grief	4552843	0.58	0	TRUE
griff	272880	0	0	FALSE
grift	0	0.551654	0	TRUE
grill	10254124	0.58	0	TRUE
grime	514156	0.58	0	TRUE
grimy	139160	0.58	0	TRUE
grind	2482307	0.58	0	TRUE
grins	412096	0	0	FALSE
griot	93385	0	0	FALSE
gripe	545043	0.58	0	TRUE
spans	1675632	0	1	TRUE
grise	64238	0	0	FALSE
grist	519954	0.58	0	TRUE
grits	445581	0	0	FALSE
groan	473578	0.58	0	TRUE
groat	94121	0	0	FALSE
grody	14446	0	0	FALSE
groin	784476	0.559624	0	TRUE
groks	109301	0	0	FALSE
groom	2637912	0.58	0	TRUE
grope	160148	0.574373	0	TRUE
gross	16440590	0.58	0	TRUE
grosz	94226	0	0	FALSE
group	321842984	0.58	0	TRUE
grout	628986	0.563458	0	TRUE
grove	15189493	0.58	0	TRUE
growl	461820	0.58	0	TRUE
grown	13931521	0.58	0	TRUE
pesos	1676404	0	1	TRUE
grrls	38041	0	0	FALSE
grrrl	124042	0	0	FALSE
grubs	155690	0	0	FALSE
gruel	82196	0.569101	0	TRUE
gruff	237505	0.58	0	TRUE
grump	77025	0.548922	0	TRUE
grund	156242	0	0	FALSE
grunt	616546	0.58	0	TRUE
gryce	20104	0	0	FALSE
guana	48251	0	0	FALSE
guano	191918	0.556489	0	TRUE
guard	21137924	0.58	0	TRUE
guava	259541	0.573758	0	TRUE
guess	28743465	0.58	0	TRUE
guest	55293215	0.58	0	TRUE
guide	213378807	0.58	0	TRUE
guids	60857	0	0	FALSE
guild	7923630	0.58	0	TRUE
guile	1026260	0.58	0	TRUE
guilt	3623942	0.58	0	TRUE
guiro	30477	0	0	FALSE
guise	767344	0.58	0	TRUE
gulag	261761	0.577991	0	TRUE
gular	35915	0	0	FALSE
gulch	647573	0.528922	0	TRUE
gules	206933	0	0	FALSE
gulet	96196	0	0	FALSE
gulfs	53210	0	0	FALSE
gulls	485882	0	0	FALSE
gully	800734	0.564951	0	TRUE
gulph	20956	0	0	FALSE
gulps	55790	0	0	FALSE
gumbo	467464	0.579612	0	TRUE
gumma	22711	0	0	FALSE
gummi	202615	0	0	FALSE
gummy	281705	0.579206	0	TRUE
gundy	105598	0	0	FALSE
gunge	22183	0	0	FALSE
gunks	32641	0	0	FALSE
gunky	0	0.488138	0	TRUE
gunny	148136	0	0	FALSE
guppy	233792	0.517376	0	TRUE
guqin	0	0	0	FALSE
gurdy	64629	0	0	FALSE
gurls	95876	0	0	FALSE
gurry	19106	0	0	FALSE
scars	1677547	0	1	TRUE
gushy	24488	0.560099	0	TRUE
gussy	0	0.545974	0	TRUE
gusto	512932	0.58	0	TRUE
piles	1694029	0	1	TRUE
gusty	202515	0.576138	0	TRUE
gutsy	213692	0.58	0	TRUE
gutta	78367	0	0	FALSE
gutty	0	0.518305	0	TRUE
guyed	30888	0	0	FALSE
guyot	92473	0	0	FALSE
gwine	25691	0	0	FALSE
gynae	29598	0	0	FALSE
gynos	23629	0	0	FALSE
gyoza	30716	0	0	FALSE
gyres	18626	0	0	FALSE
gyros	219254	0	0	FALSE
gyrus	240316	0	0	FALSE
habit	4880657	0.58	0	TRUE
hable	59899	0	0	FALSE
nazis	1694605	0	1	TRUE
hacky	117422	0.53403	0	TRUE
hades	536971	0	0	FALSE
hadji	71389	0	0	FALSE
hadst	101518	0	0	FALSE
hafiz	173633	0	0	FALSE
hahas	22134	0	0	FALSE
haiku	1557648	0.579292	0	TRUE
hides	1700672	0	1	TRUE
hains	31365	0	0	FALSE
carbs	1715865	0	1	TRUE
hairy	19060619	0.58	0	TRUE
haith	17021	0	0	FALSE
hajji	34398	0	0	FALSE
hakam	19201	0	0	FALSE
hakea	25068	0	0	FALSE
hakes	31941	0	0	FALSE
hakim	438778	0	0	FALSE
halal	376059	0.57852	0	TRUE
haled	15691	0	0	FALSE
hales	367827	0	0	FALSE
halfa	15118	0	0	FALSE
halfs	21434	0	0	FALSE
hallo	537426	0	0	FALSE
hears	1737280	0	1	TRUE
halma	40013	0	0	FALSE
halon	182546	0	0	FALSE
halos	356716	0	0	FALSE
halse	58579	0	0	FALSE
halts	427571	0	0	FALSE
halva	31605	0	0	FALSE
halve	240290	0.58	0	TRUE
halwa	25564	0	0	FALSE
hamed	140687	0	0	FALSE
hames	159559	0	0	FALSE
hammy	87772	0.572662	0	TRUE
hamza	374290	0	0	FALSE
hance	159430	0	0	FALSE
gangs	1743105	0	1	TRUE
handy	7936655	0.58	0	TRUE
hangi	25667	0	0	FALSE
wards	1759766	0	1	TRUE
grabs	1763328	0	1	TRUE
hanky	287363	0.507534	0	TRUE
hansa	226295	0	0	FALSE
hanse	64595	0	0	FALSE
hants	504165	0	0	FALSE
haole	34588	0	0	FALSE
hapax	13596	0	0	FALSE
haply	115439	0	0	FALSE
happi	48438	0	0	FALSE
happy	63471922	0.58	0	TRUE
hapus	21083	0	0	FALSE
haram	142104	0	0	FALSE
hards	101311	0	0	FALSE
hardy	4748572	0.58	0	TRUE
harem	435962	0.577187	0	TRUE
hares	270712	0	0	FALSE
harim	21493	0	0	FALSE
harks	46663	0	0	FALSE
verbs	1777489	0	1	TRUE
harps	302084	0	0	FALSE
harpy	107008	0.54446	0	TRUE
harry	33867934	0.488138	0	TRUE
harsh	4087715	0.58	0	TRUE
harts	131060	0	0	FALSE
hasps	24335	0	0	FALSE
hasta	561700	0	0	FALSE
haste	1059853	0.58	0	TRUE
hasty	700024	0.58	0	TRUE
hatch	3896261	0.58	0	TRUE
hated	3173792	0.00187746	0	TRUE
hater	467834	0.573024	0	TRUE
sacks	1808394	0	1	TRUE
hatha	253103	0	0	FALSE
haugh	69060	0	0	FALSE
hauls	154079	0	0	FALSE
haunt	985188	0.58	0	TRUE
hause	118666	0	0	FALSE
haute	1863024	0.58	0	TRUE
haven	10569212	0.58	0	TRUE
haver	90916	0	0	FALSE
fakes	1833800	0	1	TRUE
havoc	1692191	0.58	0	TRUE
hawed	14625	0	0	FALSE
hires	1845244	0	1	TRUE
hawse	19238	0	0	FALSE
hayer	26443	0	0	FALSE
hayle	99457	0	0	FALSE
hazan	52114	0	0	FALSE
hazed	31148	0.00187746	0	TRUE
hazel	2841268	0.58	0	TRUE
hazer	21768	0	0	FALSE
hazes	67509	0	0	FALSE
techs	1865665	0	1	TRUE
heady	434375	0.58	0	TRUE
heald	305244	0	0	FALSE
sofas	1871940	0	1	TRUE
sheds	1874143	0	1	TRUE
heard	45436523	0.58	0	TRUE
heare	31450	0	0	FALSE
tides	1884762	0	1	TRUE
heart	90249265	0.58	0	TRUE
heath	6139151	0.577562	0	TRUE
cubes	1887321	0	1	TRUE
heave	296454	0.58	0	TRUE
heavy	37668153	0.58	0	TRUE
hecht	465975	0	0	FALSE
hecks	17000	0	0	FALSE
heder	64115	0	0	FALSE
hedge	4041429	0.58	0	TRUE
heeds	31805	0	0	FALSE
scots	1911314	0	1	TRUE
hefte	25798	0	0	FALSE
hefty	905281	0.58	0	TRUE
heigh	81875	0	0	FALSE
limbs	1916350	0	1	TRUE
heist	419629	0.58	0	TRUE
helio	249588	0	0	FALSE
helix	2921411	0.571959	0	TRUE
hello	32960381	0.58	0	TRUE
hells	480906	0	0	FALSE
cages	1943021	0	1	TRUE
helos	17225	0	0	FALSE
liens	1947603	0	1	TRUE
hemes	41315	0	0	FALSE
hemic	14132	0	0	FALSE
hemin	40119	0	0	FALSE
hence	14992334	0.58	0	TRUE
hench	57115	0	0	FALSE
henge	130779	0	0	FALSE
henna	646514	0.566861	0	TRUE
henny	142676	0	0	FALSE
henry	28769085	0	0	TRUE
hepar	15186	0	0	FALSE
vines	1952255	0	1	TRUE
herby	98109	0	0	FALSE
exits	1963047	0	1	TRUE
dukes	1971678	0	1	TRUE
herma	77943	0	0	FALSE
herms	29538	0	0	FALSE
heron	1576813	0.58	0	TRUE
infos	1980341	0	1	TRUE
herry	22044	0	0	FALSE
hertz	1752925	0.545383	0	TRUE
hevea	58655	0	0	FALSE
hewed	37071	0.00187746	0	TRUE
hewer	29077	0	0	FALSE
hexed	28804	0.00187746	0	TRUE
hexes	145736	0	0	FALSE
hexyl	47095	0	0	FALSE
hicks	2503430	0	0	TRUE
hider	89689	0.411436	0	TRUE
cores	1983675	0	1	TRUE
hates	2034161	0	1	TRUE
hight	281662	0	0	FALSE
hijab	290111	0.58	0	TRUE
hijra	76751	0	0	FALSE
hiked	321931	0.00187746	0	TRUE
hiker	676389	0.5796	0	TRUE
taxis	2034449	0	1	TRUE
hilar	47448	0	0	FALSE
vests	2056167	0	1	TRUE
hilly	511265	0.58	0	TRUE
hilts	51962	0	0	FALSE
hilum	19592	0	0	FALSE
dunes	2088285	0	1	TRUE
hinge	1758893	0.58	0	TRUE
hings	13170	0	0	FALSE
hinky	16281	0.435807	0	TRUE
colts	2092808	0	1	TRUE
hippo	1146063	0.58	0	TRUE
hippy	608617	0.542121	0	TRUE
hired	6526426	0.00187746	0	TRUE
hirer	147904	0.353635	0	TRUE
rents	2094682	0	1	TRUE
hissy	87568	0.563098	0	TRUE
hitch	2730000	0.58	0	TRUE
hived	0	0.00187746	0	TRUE
hiver	158244	0	0	FALSE
hives	922837	0	0	FALSE
hoagy	68416	0	0	FALSE
hoard	433375	0.58	0	TRUE
hoary	400092	0.579804	0	TRUE
hobby	8237250	0.58	0	TRUE
hobos	83858	0	0	FALSE
hocks	71483	0	0	FALSE
hocus	161938	0.395798	0	TRUE
hogan	2600534	0	0	TRUE
hogen	16248	0	0	FALSE
hoggs	12981	0	0	FALSE
hoise	37918	0	0	FALSE
hoist	905107	0.58	0	TRUE
hokes	50451	0	0	FALSE
hokey	204777	0.58	0	TRUE
hokum	57068	0.570162	0	TRUE
monks	2103722	0	1	TRUE
holed	259059	0.00187746	0	TRUE
pests	2136804	0	1	TRUE
holey	85208	0.525575	0	TRUE
holla	565475	0	0	FALSE
hollo	23109	0	0	FALSE
holly	6834032	0.572141	0	TRUE
holme	260062	0	0	FALSE
holms	33562	0	0	FALSE
holon	104017	0	0	FALSE
holos	36828	0	0	FALSE
holts	77400	0	0	FALSE
homas	68844	0	0	FALSE
homed	170394	0.00187746	0	TRUE
homer	4281428	0.58	0	TRUE
soups	2141445	0	1	TRUE
homey	233113	0.58	0	TRUE
homie	852384	0	0	FALSE
homme	1967874	0	0	TRUE
homos	83610	0	0	FALSE
honan	53486	0	0	FALSE
honda	18261029	0	0	TRUE
honed	426659	0.00187746	0	TRUE
honer	23567	0	0	FALSE
hones	94922	0	0	FALSE
honey	9978043	0.58	0	TRUE
honks	27247	0	0	FALSE
honky	536122	0	0	FALSE
honor	16787246	0.58	0	TRUE
hooch	201647	0.555211	0	TRUE
salts	2144773	0	1	TRUE
hoody	647288	0.395798	0	TRUE
hooey	51491	0.560216	0	TRUE
hoofs	112318	0	0	FALSE
hooka	62777	0	0	FALSE
knobs	2151258	0	1	TRUE
hooky	81957	0.573339	0	TRUE
meats	2168286	0	1	TRUE
hoots	225519	0	0	FALSE
hoped	5086531	0.00187746	0	TRUE
rains	2183544	0	1	TRUE
hoppy	178655	0.55057	0	TRUE
horas	255233	0	0	FALSE
horde	3026646	0.58	0	TRUE
goats	2184919	0	1	TRUE
horny	12363955	0.571849	0	TRUE
horse	58453720	0.58	0	TRUE
horst	775209	0	0	FALSE
hosed	198644	0.00187746	0	TRUE
hosel	25789	0	0	FALSE
hosen	120694	0	0	FALSE
hoser	50554	0	0	FALSE
binds	2193939	0	1	TRUE
hosey	34108	0	0	FALSE
hosta	322160	0	0	FALSE
leaks	2214133	0	1	TRUE
hotch	27629	0	0	FALSE
hotel	297974790	0.58	0	TRUE
hotly	364264	0.58	0	TRUE
hotty	116296	0	0	FALSE
hough	507632	0	0	FALSE
hound	2228633	0.58	0	TRUE
gowns	2217657	0	1	TRUE
house	231310420	0.58	0	TRUE
houts	18304	0	0	FALSE
hovea	19107	0	0	FALSE
hovel	76694	0.561946	0	TRUE
hoven	74213	0	0	FALSE
hover	1553261	0.58	0	TRUE
howdy	726642	0.522566	0	TRUE
howes	378115	0	0	FALSE
howls	203629	0	0	FALSE
hoyas	342866	0	0	FALSE
hoyle	736006	0	0	FALSE
hubby	1080886	0.555703	0	TRUE
hucks	15491	0	0	FALSE
hudna	17539	0	0	FALSE
huffs	14876	0	0	FALSE
huffy	225112	0.552672	0	TRUE
huger	59310	0	0	FALSE
huggy	101649	0.504903	0	TRUE
hulks	44989	0	0	FALSE
hulky	0	0.386817	0	TRUE
hullo	78656	0	0	FALSE
hulls	422721	0	0	FALSE
hully	12736	0	0	FALSE
human	160573748	0.58	0	TRUE
humic	156383	0	0	FALSE
humid	1026485	0.58	0	TRUE
humor	18085495	0.58	0	TRUE
humph	60767	0.0262821	0	TRUE
humps	1492758	0	0	TRUE
humpy	45823	0	0	FALSE
humus	186734	0.518305	0	TRUE
hunch	327195	0.58	0	TRUE
wears	2237421	0	1	TRUE
hunky	279599	0.579106	0	TRUE
hoods	2240850	0	1	TRUE
hurls	63654	0	0	FALSE
hurly	44789	0	0	FALSE
hurra	46164	0	0	FALSE
hurry	3536968	0.58	0	TRUE
hurst	1509915	0	0	TRUE
chefs	2252629	0	1	TRUE
husks	147291	0	0	FALSE
husky	1606901	0.58	0	TRUE
hussy	85775	0.517376	0	TRUE
hutch	1373107	0.558612	0	TRUE
hydra	936887	0.550115	0	TRUE
hydro	3725464	0.565554	0	TRUE
hyena	268889	0.58	0	TRUE
hylas	34950	0	0	FALSE
hyles	27756	0	0	FALSE
hymen	341598	0.528922	0	TRUE
folds	2282227	0	1	TRUE
hynde	55766	0	0	FALSE
hyoid	29523	0	0	FALSE
hyped	648758	0.00187746	0	TRUE
hyper	3153749	0.577804	0	TRUE
hypes	40997	0	0	FALSE
hypha	12873	0	0	FALSE
hyrax	28208	0	0	FALSE
hyson	25651	0	0	FALSE
hythe	216045	0	0	FALSE
icers	39847	0	0	FALSE
ichor	22795	0	0	FALSE
icier	0	0.51441	0	TRUE
icily	21127	0.56548	0	TRUE
icing	1277602	0.58	0	TRUE
ickle	61207	0	0	FALSE
veins	2282346	0	1	TRUE
ictal	24270	0	0	FALSE
ictus	20839	0	0	FALSE
ideal	26036289	0.58	0	TRUE
hangs	2287111	0	1	TRUE
idees	16744	0	0	FALSE
ident	808896	0	0	FALSE
idiom	554390	0.58	0	TRUE
idiot	4635830	0.58	0	TRUE
idled	77146	0.00187746	0	TRUE
idler	358013	0.507534	0	TRUE
idles	50456	0	0	FALSE
tails	2287798	0	1	TRUE
idyll	120651	0.58	0	TRUE
iftar	39882	0	0	FALSE
igloo	397625	0.568017	0	TRUE
ihram	31412	0	0	FALSE
ileal	102919	0	0	FALSE
ileum	178356	0	0	FALSE
ileus	55520	0	0	FALSE
iliac	181298	0.0306611	0	TRUE
iliad	364994	0	0	FALSE
ilium	95618	0	0	FALSE
iller	50306	0	0	FALSE
image	197874283	0.58	0	TRUE
imago	307167	0	0	FALSE
imams	178887	0	0	FALSE
imari	105569	0	0	FALSE
imbed	26877	0.00187746	0	TRUE
imbue	105068	0.579793	0	TRUE
imide	25264	0	0	FALSE
imine	24076	0	0	FALSE
imino	32549	0	0	FALSE
imped	12973	0	0	FALSE
impel	86447	0.561946	0	TRUE
imply	4491299	0.58	0	TRUE
impro	80874	0	0	FALSE
inane	319343	0.58	0	TRUE
inapt	16009	0.547905	0	TRUE
inbox	5845223	0.58	0	TRUE
incel	0	0.524852	0	TRUE
incur	1984112	0.58	0	TRUE
incus	37616	0	0	FALSE
index	242826246	0.58	0	TRUE
india	87391857	0	0	TRUE
indie	7722085	0.58	0	TRUE
indol	22293	0	0	FALSE
indow	21149	0	0	FALSE
indri	58805	0	0	FALSE
inept	458533	0.58	0	TRUE
inert	935898	0.58	0	TRUE
infer	1104540	0.58	0	TRUE
infix	166395	0	0	FALSE
darts	2290842	0	1	TRUE
infra	1426499	0	0	TRUE
ingan	56187	0	0	FALSE
ingle	269023	0	0	FALSE
ingot	234052	0.504903	0	TRUE
inion	20026	0	0	FALSE
inked	406603	0.00187746	0	TRUE
inker	103849	0	0	FALSE
inlay	965778	0.566861	0	TRUE
inlet	3433125	0.577495	0	TRUE
inner	17552078	0.58	0	TRUE
innit	119107	0	0	FALSE
input	57191675	0.58	0	TRUE
inset	1162898	0.579377	0	TRUE
intel	28995654	0.573521	0	TRUE
inter	15269346	0.56423	0	TRUE
intil	12721	0	0	FALSE
intra	3081776	0	0	TRUE
intro	11938092	0.579156	0	TRUE
inula	21681	0	0	FALSE
inure	119454	0.520935	0	TRUE
invar	45261	0	0	FALSE
ionic	1808092	0.497383	0	TRUE
ippon	35894	0	0	FALSE
irate	256072	0.58	0	TRUE
irked	123287	0.00187746	0	TRUE
iroko	29265	0	0	FALSE
spurs	2295629	0	1	TRUE
irony	2212193	0.58	0	TRUE
ishes	16410	0	0	FALSE
temps	2309859	0	1	TRUE
islet	488105	0.561845	0	TRUE
issei	24630	0	0	FALSE
issue	128427156	0.58	0	TRUE
itchy	1181967	0.58	0	TRUE
frogs	2326307	0	1	TRUE
ither	26653	0	0	FALSE
ivied	0	0.476487	0	TRUE
ivies	33473	0	0	FALSE
ivory	7146685	0.58	0	TRUE
ixora	14315	0	0	FALSE
izard	90328	0	0	FALSE
izzat	28845	0	0	FALSE
jabot	22262	0	0	FALSE
soaps	2347810	0	1	TRUE
jacky	395853	0	0	FALSE
jaded	576218	0.58	0	TRUE
jades	88101	0	0	FALSE
jaffa	347022	0	0	FALSE
jager	261574	0	0	FALSE
jaggy	41772	0	0	FALSE
cocos	2354000	0	1	TRUE
jakes	307048	0	0	FALSE
jakey	16541	0	0	FALSE
jambe	26069	0	0	FALSE
jambo	89125	0	0	FALSE
jambs	55394	0	0	FALSE
james	90535679	0	0	TRUE
jammy	117557	0.572595	0	TRUE
jamon	79218	0	0	FALSE
caves	2355316	0	1	TRUE
janky	13253	0.50878	0	TRUE
janny	48039	0	0	FALSE
japan	81110725	0	0	TRUE
jaunt	180434	0.58	0	TRUE
jawan	26233	0	0	FALSE
jawed	139535	0.00187746	0	TRUE
jazzy	849457	0.58	0	TRUE
waits	2362199	0	1	TRUE
jebel	142078	0	0	FALSE
jedis	17904	0	0	FALSE
jeeps	359631	0	0	FALSE
jeers	165473	0	0	FALSE
jeeze	33131	0	0	FALSE
jeffs	151846	0	0	FALSE
jehad	30996	0	0	FALSE
jello	685368	0	0	FALSE
jelly	3698541	0.58	0	TRUE
jemmy	35798	0	0	FALSE
jenny	6118544	0	0	TRUE
reels	2371017	0	1	TRUE
jerky	763325	0.58	0	TRUE
jerry	13908229	0	0	TRUE
jesse	6744751	0	0	TRUE
jests	59513	0	0	FALSE
jesus	34929061	0	0	TRUE
jeton	17064	0	0	FALSE
jetty	765224	0.570518	0	TRUE
jeune	558399	0	0	FALSE
jewel	5603871	0.58	0	TRUE
jibed	0	0.00187746	0	TRUE
jibes	49492	0	0	FALSE
jiffy	475865	0.58	0	TRUE
jiggy	141701	0	0	FALSE
jihad	2048833	0	0	TRUE
jills	40192	0	0	FALSE
jimmy	13030009	0.49569	0	TRUE
jingo	82827	0	0	FALSE
jinks	137967	0	0	FALSE
jinni	19391	0	0	FALSE
jinns	21569	0	0	FALSE
jirga	102021	0	0	FALSE
jives	21944	0	0	FALSE
jnana	83033	0	0	FALSE
jobes	55138	0	0	FALSE
jocko	70519	0	0	FALSE
cords	2380982	0	1	TRUE
jodel	14440	0	0	FALSE
joeys	38283	0	0	FALSE
ropes	2384639	0	1	TRUE
horns	2427037	0	1	TRUE
joint	38827057	0.58	0	TRUE
joist	194739	0.483816	0	TRUE
joked	454255	0.00187746	0	TRUE
joker	1492319	0.58	0	TRUE
hoops	2438525	0	1	TRUE
jokey	56949	0.58	0	TRUE
joles	28157	0	0	FALSE
jolly	2522092	0.58	0	TRUE
jolts	103839	0	0	FALSE
jomon	29102	0	0	FALSE
jones	39297134	0	0	TRUE
jonty	45085	0	0	FALSE
joram	113213	0	0	FALSE
jotun	30849	0	0	FALSE
joule	243810	0.376903	0	TRUE
volts	2454421	0	1	TRUE
joust	160309	0.568075	0	TRUE
jowls	30028	0	0	FALSE
jowly	0	0.56244	0	TRUE
joyed	22666	0	0	FALSE
judas	1224674	0	0	TRUE
judge	30905832	0.58	0	TRUE
judgy	0	0.464722	0	TRUE
jugal	20650	0	0	FALSE
juice	10973425	0.58	0	TRUE
juicy	3778910	0.58	0	TRUE
juked	0	0.00187746	0	TRUE
jukes	121710	0	0	FALSE
julep	93700	0.558743	0	TRUE
jumbo	3237095	0.58	0	TRUE
jumby	21158	0	0	FALSE
cooks	2470395	0	1	TRUE
jumpy	168187	0.58	0	TRUE
junco	107991	0	0	FALSE
junks	54989	0	0	FALSE
junky	384718	0.564873	0	TRUE
junta	629394	0.58	0	TRUE
junto	128329	0.457744	0	TRUE
jupes	22789	0	0	FALSE
jurat	26547	0	0	FALSE
juror	837876	0.58	0	TRUE
justs	19611	0	0	FALSE
jutes	14287	0	0	FALSE
kabab	32906	0	0	FALSE
kabar	59750	0	0	FALSE
kabob	72387	0.461338	0	TRUE
kacha	14035	0	0	FALSE
kafir	71528	0	0	FALSE
kalam	212453	0	0	FALSE
kales	26636	0	0	FALSE
kalis	34525	0	0	FALSE
kalpa	32933	0	0	FALSE
kamas	67455	0	0	FALSE
kames	61731	0	0	FALSE
kamik	164880	0	0	FALSE
kanas	16695	0	0	FALSE
kandy	299591	0	0	FALSE
kanes	28951	0	0	FALSE
kanga	132553	0	0	FALSE
kanji	1018304	0	0	TRUE
kaons	38492	0	0	FALSE
kapas	17130	0	0	FALSE
kapok	170880	0	0	FALSE
kapow	53849	0	0	FALSE
kappa	2793667	0.445485	0	TRUE
kaput	75678	0.562536	0	TRUE
karas	292764	0	0	FALSE
